366	-0.142	0.3614	0.6229	
367	0.1077	-0.5683	0.002954	
368	0.227	-0.7472	-0.7766	
369	-0.0129	-0.5002	-1.295	
370	-0.7548	-0.06203	-1.098	
371	-0.02436	-0.4572	-0.1675	
372	-0.09525	0.1767	-0.5029	
373	-0.1274	0.3515	-0.5378	
374	0.2627	0.1743	0.1017	
375	-0.0262	-0.3472	0.1093	
376	-0.04207	-0.6794	-0.7582	
377	-0.4176	-0.2962	0.1989	
378	0.2606	-0.04163	-0.1097	
379	0.1289	-0.04688	0.3115	
380	0.05409	0.0269	0.1575	
381	0.1339	0.1472	0.1606	
382	0.1672	0.0552	0.2253	
383	0.4622	-0.2327	0.3615	
384	0.1507	-0.2055	0.2784	
385	0.49	0.1482	0.1993	
386	0.2618	-0.04849	-0.186	
387	0.2949	-0.2976	-0.03502	
388	0.4744	-0.2777	-0.03428	
389	0.07901	-0.1096	-0.1791	
390	-0.1199	-0.241	0.05008	
391	0.1028	-0.4847	1.526E-4	
392	0.1169	-0.006737	-0.1061	
393	0.5658	0.4591	-0.7335	
394	0.4585	0.4463	-0.7669	
395	0.4813	0.3004	-0.4868	
396	0.3377	0.6084	-0.6163	
397	0.5585	0.4019	-0.717	
398	0.003344	-0.1529	-0.2798	
399	0.2017	-0.2696	-0.3091	
400	0.425	-0.3245	-0.1571	
401	0.3074	-0.5984	0.2547	
402	0.6771	-0.1831	0.1021	
403	0.4272	-0.1101	-0.2383	
404	-0.3394	0.4061	-0.3345	
405	0.1793	-0.3576	-0.1709	
406	0.3258	0.3643	-0.3636	
407	0.0593	-0.1308	-0.1897	
408	0.1744	-0.2014	-0.385	
409	0.023	-0.007728	-0.4318	
410	-0.1907	-0.4697	-0.2448	
411	-0.003348	-0.2452	-0.1152	
412	-0.2175	-0.1396	-0.05731	
413	-0.3722	0.06313	-0.2355	
414	-0.06513	0.09955	0.2818	
415	0.3045	0.8776	-0.0896	
416	0.6876	0.2897	0.09467	
417	0.6121	0.4072	-0.05643	
418	0.6242	-0.177	-0.3924	
419	-0.09628	0.1914	-0.6111	
420	-0.3674	0.4884	-0.6782	
421	-0.2802	0.2713	-0.1218	
422	-0.1369	0.1046	0.2556	
423	-0.4353	0.003031	-0.7325	
424	-0.1594	0.07754	-0.3543	
425	0.3545	0.293	0.5173	
426	-0.1419	-0.7725	-0.297	
427	0.1929	-0.2677	-0.493	
428	-0.6151	0.1628	-0.33	
429	-0.2622	0.5606	-0.5415	
430	0.111	0.7427	-0.3432	
431	0.154	0.9616	-0.2801	
432	0.5781	0.6229	-0.208	
433	0.6423	0.1026	-0.262	
434	1.026	0.2161	-0.2272	
435	0.7681	0.05577	-0.2882	
436	0.5395	-0.3896	-0.3785	
437	0.5758	0.06995	-0.2959	
438	0.4038	-0.1972	0.2722	
439	0.4634	-0.4038	0.03767	
440	0.439	-0.01443	-0.3363	
441	0.3821	0.03456	-0.04269	
442	-0.06309	0.6228	-0.4964	
443	-0.5989	-0.3648	-0.2809	
444	0.1114	-0.3645	-0.3816	
445	-0.2516	-0.7635	-0.7778	
446	0.321	0.1644	-0.3509	
447	0.3631	0.4012	-0.3707	
448	0.1822	-0.2805	-0.2243	
449	0.1858	-0.06816	-0.215	
450	-0.004442	0.555	-0.2269	
451	-0.1844	0.1405	0.07406	
452	-0.02929	0.2825	-0.09622	
453	-0.04916	0.021	-0.1188	
454	0.03512	-0.5211	-0.1043	
455	0.3389	0.1407	-0.5237	
456	0.0296	0.2166	-0.5092	
457	0.3327	-0.01345	-0.5066	
458	0.05327	0.2647	-0.504	
459	0.08907	-0.2647	-0.473	
460	0.1873	-0.4509	-0.3933	
461	0.1584	-0.1997	-0.05532	
462	0.1308	0.3555	-0.4235	
463	0.03714	0.5307	-0.1577	
464	0.188	0.4564	-0.515	
465	0.5628	-0.134	0.2475	
466	0.3562	-0.2944	0.1695	
467	0.7186	0.07154	0.2854	
468	0.7122	-0.04949	0.3586	
469	0.6727	-0.05446	0.2095	
470	0.4787	0.3448	0.04371	
471	0.2839	-0.0851	-0.3943	
472	-4.915E-5	-0.09832	-0.2241	
473	0.2716	-0.4755	0.05107	
474	0.4156	-0.684	0.192	
475	0.3636	-0.5197	0.06413	
476	0.2146	-0.4334	0.03242	
477	0.08722	-0.3446	-0.617	
478	0.06931	-0.05696	-0.05293	
479	0.4351	-0.1883	-0.2253	
480	-0.1539	-0.08663	-0.4698	
481	0.1266	0.01237	-0.3239	
482	-0.08272	-0.3362	-0.1058	
483	-0.07384	-0.44	-0.2749	
484	-0.02369	-0.2009	-0.2253	
485	-0.04318	-0.4034	-0.2316	
486	-0.07988	-0.4767	-0.2114	
487	-0.1697	-0.5711	-0.2083	
488	-0.1564	-0.4256	-0.2452	
489	-0.1792	-0.2685	-0.2427	
490	-0.2166	-0.2299	-0.1686	
491	-0.1879	-0.242	-0.1754	
492	-0.2035	-0.2558	-0.2055	
493	-0.1823	-0.2699	-0.2053	
494	-0.1697	-0.2434	-0.1934	
495	-0.2253	-0.1861	-0.2131	
496	-0.2064	-0.1925	-0.171	
497	-0.2031	-0.2041	-0.174	
498	-0.1849	-0.1699	-0.1557	
499	-0.1633	-0.1672	-0.1368	
500	-0.1725	0.004853	-0.1391	
501	-0.08628	0.05345	-0.02108	
502	-0.2318	-0.2518	-0.114	
503	-0.3394	-0.1912	-0.1683	
504	-0.3496	-0.1684	-0.1031	
505	-0.3377	-0.2598	-0.2162	
506	-0.2969	-0.3973	-0.2292	
507	-0.1751	-0.07863	-0.3448	
508	-0.1416	-0.1242	-0.2573	
509	-0.1761	-0.02654	-0.2672	
510	-0.1687	-0.02675	-0.219	
511	-0.1677	-0.06633	-0.2317	
512	-0.1774	-0.0348	-0.2292	
513	-0.166	-0.1053	-0.2245	
514	-0.2631	-0.1912	-0.3673	
515	-0.2837	-0.2464	-0.374	
516	-0.2728	-0.343	-0.318	
517	-0.2927	-0.322	-0.3197	
518	-0.2883	-0.3713	-0.3095	
519	-0.2906	-0.3733	-0.3247	
520	-0.2967	-0.3896	-0.3161	
521	-0.3064	-0.3685	-0.301	
522	-0.2956	-0.3923	-0.2701	
523	-0.2958	-0.4111	-0.2677	
524	-0.2961	-0.4066	-0.2718	
525	-0.2902	-0.4099	-0.2694	
526	-0.2837	-0.4135	-0.2697	
527	-0.2851	-0.4183	-0.2733	
528	-0.2846	-0.425	-0.2739	
529	-0.285	-0.43	-0.2716	
530	-0.2857	-0.4301	-0.2735	
531	-0.2863	-0.4307	-0.2764	
532	-0.2846	-0.4241	-0.2756	
533	-0.2856	-0.426	-0.2711	
534	-0.2955	-0.4169	-0.271	
535	-0.289	-0.4281	-0.2563	
536	-0.2838	-0.431	-0.2595	
537	-0.2832	-0.4479	-0.2663	
538	-0.2809	-0.455	-0.2749	
539	-0.2808	-0.4839	-0.268	
540	-0.2843	-0.478	-0.2693	
541	-0.277	-0.4831	-0.2623	
542	-0.2799	-0.4707	-0.2754	
543	-0.2643	-0.4563	-0.2775	
544	-0.2733	-0.4501	-0.2813	
545	-0.2703	-0.4421	-0.2818	
546	-0.2648	-0.4263	-0.2659	
547	-0.2594	-0.4306	-0.2647	
548	-0.2715	-0.4194	-0.263	
549	-0.2603	-0.4466	-0.2623	
550	-0.2485	-0.4596	-0.2487	
551	-0.2426	-0.4565	-0.2353	
552	-0.246	-0.4514	-0.2402	
553	-0.2366	-0.4276	-0.2451	
554	-0.2445	-0.4412	-0.265	
555	-0.2349	-0.4587	-0.2635	
556	-0.2374	-0.4854	-0.2691	
557	-0.2408	-0.5053	-0.2781	
558	-0.2495	-0.4794	-0.2965	
559	-0.2356	-0.4437	-0.3034	
560	-0.2405	-0.444	-0.3056	
561	-0.228	-0.4693	-0.3097	
562	-0.2221	-0.4449	-0.3138	
563	-0.2155	-0.4257	-0.3233	
564	-0.2382	-0.4253	-0.3434	
565	-0.2456	-0.4014	-0.3578	
566	-0.2473	-0.4029	-0.3597	
567	-0.2691	-0.4066	-0.3792	
568	-0.2711	-0.3671	-0.3764	
569	-0.2805	-0.3857	-0.4252	
570	-0.2667	-0.3498	-0.425	
571	-0.2633	-0.3384	-0.4207	
572	-0.2638	-0.3435	-0.4309	
573	-0.264	-0.3439	-0.4234	
574	-0.2586	-0.3348	-0.4306	
575	-0.2578	-0.344	-0.4297	
576	-0.2517	-0.341	-0.433	
577	-0.2547	-0.3447	-0.4326	
578	-0.2575	-0.3402	-0.4354	
579	-0.2576	-0.3338	-0.4366	
580	-0.2596	-0.3405	-0.4428	
581	-0.2581	-0.3392	-0.4433	
582	-0.2588	-0.3301	-0.4469	
583	-0.2588	-0.3275	-0.4486	
584	-0.2637	-0.324	-0.4517	
585	-0.269	-0.3273	-0.4542	
586	-0.2694	-0.3307	-0.4529	
587	-0.2711	-0.3268	-0.4566	
588	-0.2655	-0.3065	-0.4461	
589	-0.2641	-0.2998	-0.4407	
590	-0.2606	-0.2804	-0.4355	
591	-0.2582	-0.2901	-0.4308	
592	-0.2605	-0.3003	-0.4286	
593	-0.2608	-0.3067	-0.4324	
594	-0.2611	-0.3114	-0.4328	
595	-0.2578	-0.3133	-0.4271	
596	-0.2564	-0.3111	-0.4241	
597	-0.2548	-0.3168	-0.4216	
598	-0.2565	-0.3135	-0.4213	
599	-0.2567	-0.3154	-0.422	
600	-0.2558	-0.3189	-0.4256	
601	-0.2587	-0.3175	-0.4293	
602	-0.2552	-0.3191	-0.4311	
603	-0.2555	-0.3149	-0.4326	
604	-0.2534	-0.3134	-0.4316	
605	-0.2508	-0.314	-0.4311	
606	-0.2495	-0.316	-0.4299	
607	-0.2478	-0.3153	-0.4312	
608	-0.2444	-0.3189	-0.4348	
609	-0.2484	-0.3283	-0.4376	
610	-0.2467	-0.334	-0.4338	
611	-0.246	-0.3342	-0.434	
612	-0.2415	-0.3386	-0.4329	
613	-0.2422	-0.3396	-0.4341	
614	-0.2423	-0.3415	-0.4352	
615	-0.2406	-0.3407	-0.4334	
616	-0.241	-0.3427	-0.4365	
617	-0.2407	-0.3449	-0.4363	
618	-0.2419	-0.3439	-0.4383	
619	-0.2418	-0.3439	-0.4359	
620	-0.242	-0.3439	-0.4361	
621	-0.2457	-0.342	-0.4384	
622	-0.2468	-0.34	-0.4379	
623	-0.2476	-0.3395	-0.4391	
624	-0.2473	-0.3382	-0.4391	
625	-0.2476	-0.3396	-0.4396	
626	-0.2469	-0.3398	-0.4393	
627	-0.2468	-0.34	-0.4389	
628	-0.2467	-0.3411	-0.4395	
629	-0.2463	-0.3417	-0.44	
630	-0.2461	-0.342	-0.4402	
631	-0.2461	-0.3415	-0.4396	
632	-0.2459	-0.3418	-0.4397	
633	-0.2453	-0.3417	-0.4395	
634	-0.2448	-0.3405	-0.4389	
635	-0.2448	-0.3409	-0.4393	
636	-0.2445	-0.3415	-0.4398	
637	-0.2441	-0.3417	-0.4394	
638	-0.244	-0.3418	-0.4395	
639	-0.2441	-0.3424	-0.4394	
640	-0.2442	-0.3423	-0.4391	
641	-0.2441	-0.3426	-0.4388	
642	-0.2442	-0.3431	-0.439	
643	-0.2443	-0.3436	-0.439	
644	-0.2442	-0.3434	-0.4391	
645	-0.2442	-0.3435	-0.4394	
646	-0.244	-0.3434	-0.4392	
647	-0.2439	-0.3438	-0.4392	
648	-0.2439	-0.3434	-0.4392	
649	-0.244	-0.3433	-0.4391	
650	-0.2439	-0.3436	-0.4391	
651	-0.2441	-0.3437	-0.4391	
652	-0.2443	-0.3438	-0.4388	
653	-0.2447	-0.3447	-0.4389	
654	-0.2442	-0.3428	-0.4396	
655	-0.2446	-0.3433	-0.4405	
656	-0.2452	-0.3448	-0.4412	
657	-0.2457	-0.3467	-0.4423	
658	-0.2455	-0.3469	-0.4414	
659	-0.2447	-0.3473	-0.4415	
660	-0.2458	-0.3471	-0.4413	
661	-0.2465	-0.3488	-0.4421	
662	-0.2471	-0.3404	-0.4419	
663	-0.2442	-0.3393	-0.4438	
664	-0.2453	-0.3389	-0.4434	
665	-0.2463	-0.3357	-0.4486	
666	-0.246	-0.3385	-0.4476	
667	-0.2467	-0.3445	-0.4456	
668	-0.2411	-0.3344	-0.4394	
669	-0.2428	-0.3392	-0.4413	
670	-0.2458	-0.3285	-0.4437	
671	-0.2433	-0.3307	-0.4403	
672	-0.2439	-0.325	-0.4402	
673	-0.2395	-0.3267	-0.4397	
674	-0.2418	-0.3329	-0.4384	
675	-0.2392	-0.3204	-0.4412	
676	-0.2367	-0.3151	-0.439	
677	-0.2351	-0.3186	-0.4392	
678	-0.2343	-0.3176	-0.4396	
679	-0.2346	-0.3186	-0.4388	
680	-0.2359	-0.322	-0.4375	
681	-0.2343	-0.3179	-0.4314	
682	-0.2385	-0.3129	-0.4354	
683	-0.2399	-0.3114	-0.4354	
684	-0.242	-0.3094	-0.4391	
685	-0.2426	-0.3104	-0.4379	
686	-0.2426	-0.3127	-0.4394	
687	-0.2419	-0.3118	-0.4435	
688	-0.2427	-0.3168	-0.4435	
689	-0.24	-0.307	-0.4419	
690	-0.2376	-0.3235	-0.4336	
691	-0.2248	-0.3479	-0.427	
692	-0.2344	-0.3846	-0.4271	
693	-0.2395	-0.3828	-0.4429	
694	-0.2451	-0.3801	-0.4436	
695	-0.2313	-0.3745	-0.4382	
696	-0.2329	-0.386	-0.4326	
697	-0.2323	-0.3862	-0.4322	
698	-0.2295	-0.3718	-0.4274	
699	-0.2315	-0.3755	-0.4271	
700	-0.2275	-0.3937	-0.4295	
701	-0.2234	-0.3872	-0.429	
702	-0.223	-0.3829	-0.4282	
703	-0.2267	-0.4055	-0.4286	
704	-0.221	-0.4242	-0.4283	
705	-0.2208	-0.425	-0.4295	
706	-0.2178	-0.4258	-0.431	
707	-0.2192	-0.4329	-0.4281	
708	-0.2201	-0.4302	-0.4297	
709	-0.2193	-0.4275	-0.4304	
