207	-0.2732	0.1218	-0.4596
208	-0.3281	-0.3854	-0.4777
209	-0.144	-0.6449	-0.2591
210	0.005915	-0.2844	-0.1355
211	0.1264	-0.04224	0.09561
212	0.03735	0.006417	-0.06883
213	0.1124	-0.2571	0.05451
214	-0.1385	-0.3805	-0.1422
215	0.02666	-0.1733	0.17
216	-0.03889	-0.003925	0.3848
217	-0.09179	0.3602	-0.2336
218	-0.3432	0.3739	-0.3899
219	-0.4507	-0.1039	-0.4948
220	-0.5055	0.03009	-0.3907
221	-0.3585	-0.3405	-0.205
222	-0.2726	-0.2782	-0.2051
223	-0.09228	0.1003	-0.2407
224	-0.00843	-0.301	-0.3899
225	-0.09958	-0.6902	-0.2942
226	-0.2161	-0.5894	-0.2754
227	-0.08052	-0.7236	-0.1941
228	0.07701	-0.6404	-0.03186
229	0.06584	-0.7358	-0.07497
230	-0.01117	-0.321	0.01234
231	0.1812	-0.149	0.132
232	0.1817	-0.2448	0.2977
233	0.2429	-0.3129	0.2543
234	0.341	-0.2516	0.2539
235	0.3958	0.0693	0.2681
236	0.2863	-0.2337	0.08083
237	0.396	0.05738	0.2153
238	0.6197	0.3903	0.5233
239	0.58	0.288	0.4955
240	0.6793	0.6798	0.1419
241	0.312	0.1353	0.07411
242	0.04353	0.0203	-0.09817
243	-0.06113	0.07916	0.03125
244	-0.1656	-0.2898	-0.2085
245	0.06661	0.5701	-0.3172
246	-0.007431	0.6606	-0.09289
247	0.002	0.2028	-0.006815
248	0.03445	0.08507	-0.3388
249	-0.05592	-0.1346	-0.4536
250	-0.2025	-0.9354	-0.5646
251	-0.1622	-0.6624	-0.1716
252	0.02417	0.292	-0.1412
253	-0.2	0.2131	-0.03979
254	-0.04486	-0.2859	0.01646
255	0.01815	-0.4194	0.3051
256	-0.06458	-0.6368	0.3984
257	0.07455	-0.536	0.392
258	0.09427	-0.4155	0.2351
259	0.1594	-0.114	0.2269
260	0.3814	-0.2362	0.3164
261	0.3508	0.02062	0.3362
262	0.3068	0.1687	0.2078
263	0.4068	0.9086	0.2337
264	0.5367	0.4249	0.3129
265	0.5474	0.347	0.4713
266	0.6552	0.4309	0.2492
267	0.6222	-0.3347	8.004E-4
268	0.2906	-0.3135	-0.2995
269	0.2718	0.2978	-0.04387
270	0.421	0.271	-0.3321
271	0.3028	-0.1845	-0.3942
272	0.1614	-0.1117	-0.6721
273	0.2533	-0.04551	-0.5756
274	0.2916	-0.9124	0.07503
275	0.5244	-0.8354	0.3534
276	0.4434	-0.1111	0.1862
277	0.679	0.2766	0.4026
278	0.7579	0.4197	0.4645
279	0.6371	-0.112	0.6023
280	0.7356	-0.3019	0.3544
281	0.6582	-0.7318	0.1266
282	0.514	-0.3327	0.1758
283	0.5186	-1.102	0.1738
284	0.4376	-1.148	0.1685
285	0.5693	-1.004	0.3457
286	0.4772	-0.3386	0.5526
287	0.4043	-0.2468	0.4301
288	0.2668	-0.03842	0.1212
289	0.2763	0.357	0.0815
290	0.3692	0.6315	0.1238
291	0.4883	0.3472	0.08088
292	0.6166	-0.04176	0.3462
293	0.5496	0.1338	0.139
294	0.5427	0.04948	0.3844
295	0.3822	0.2735	0.09239
296	1.017	0.2795	0.7474
297	0.8147	0.1502	0.6467
298	0.6416	0.09319	0.425
299	0.182	0.3647	-0.1411
300	-0.08747	-0.07079	-0.3946
301	0.07736	0.1544	-0.1701
302	0.2956	0.5049	-0.06569
303	0.177	0.5485	-0.1262
304	0.1727	0.6205	-0.03169
305	0.2681	0.09337	-0.009272
306	0.2112	0.3622	-0.1631
307	0.1232	0.3267	-0.216
308	0.115	0.2737	-0.1931
309	0.03634	0.06799	-0.3452
310	0.2182	0.08253	-0.239
311	0.1681	-0.0137	-0.1481
312	0.2071	0.4658	-0.1845
313	0.2148	0.1083	-0.2018
314	0.115	-0.02929	-0.2743
315	0.1894	-0.01477	0.04741
316	0.1935	-0.3022	0.2175
317	0.2539	0.01847	0.4594
318	0.3305	-0.08757	0.3048
319	0.1636	-0.3366	-0.07715
320	0.1068	-0.1105	0.00456
321	-0.1536	0.38	-0.06937
322	-0.01845	-0.07487	-0.181
323	-0.01886	0.1626	-0.2881
324	-0.03433	0.2338	-0.09177
325	0.1597	0.2668	-0.1477
326	0.03927	0.1221	-0.02691
327	0.05564	0.3199	-0.1728
328	-0.1348	0.495	-0.358
329	-0.148	0.5286	-0.3625
330	-0.23	0.3716	-0.5822
331	-0.1488	-0.02651	-0.5744
332	-0.2922	0.05701	-0.6087
333	-0.2433	-0.03116	-0.6652
334	-0.2568	0.06283	-0.8485
335	-0.1922	0.06633	-0.8692
336	-0.2048	-0.4139	-0.5663
337	-0.2494	-0.7748	-0.4951
338	0.003291	-0.1439	-0.523
339	0.02484	-0.3058	-0.3684
340	-0.03478	-0.114	-0.3204
341	0.4104	0.6731	-0.1974
342	0.07714	0.1764	-0.1257
343	0.1865	-0.2696	-0.1081
344	0.4451	-0.5423	-0.2116
345	0.1675	0.3208	-0.4192
346	-0.1327	0.9685	-0.6287
347	-0.5012	0.1357	-0.7885
348	-0.3282	-0.402	-0.5996
349	-0.3263	-0.5381	-0.4028
350	-0.3203	-0.6064	-0.5936
351	-0.4453	-0.1467	-0.2699
352	0.2313	-0.1752	0.2876
353	0.2828	0.07793	0.1296
354	0.4194	-0.5944	0.2729
355	0.3798	0.1383	0.257
356	0.4331	-0.2034	0.3263
357	0.3431	0.2674	-0.09947
358	0.08328	-0.05047	-0.2314
359	0.05131	0.03499	-0.3315
360	-0.06986	0.1477	-0.3568
361	-0.04123	-0.1097	-0.2679
362	-0.2192	-0.3348	-0.4109
363	-0.1506	-0.4892	-0.4978
364	-0.3183	-0.3113	-0.4568
365	-0.3764	-0.3525	-0.5433
366	-0.1953	-0.1046	-0.5098
367	-0.3177	0.459	-0.4213
368	-0.3286	0.4422	-0.4682
369	-0.4527	0.3302	-0.2788
370	-0.5908	0.3894	-0.3106
371	-0.554	0.3063	-0.41
372	-0.342	0.1231	-0.3229
373	-0.3688	0.4096	-0.2658
374	-0.3682	0.3775	-0.3624
375	-0.2812	0.3742	-0.2935
376	-0.1004	0.206	-0.2551
377	0.0644	-0.1178	-0.176
378	0.2116	-0.07915	-0.01795
379	0.279	-0.1361	-0.1118
380	0.2564	-0.185	-0.1025
381	0.2208	-0.3881	-0.1056
382	0.2224	-0.597	-0.07935
383	0.1911	-0.5731	-0.1177
384	0.1615	-0.5468	-0.08241
385	0.1977	-0.5924	-0.1014
386	0.2217	-0.4571	-0.05962
387	0.2074	-0.4069	-0.05732
388	0.2385	-0.2979	-0.07612
389	0.2802	-0.3008	-0.05357
390	0.3327	-0.3881	-0.01562
391	0.3207	-0.3029	-0.016
392	0.3933	-0.2342	0.01582
393	0.3752	-0.353	0.04768
394	0.3711	-0.442	0.09825
395	0.3514	-0.3698	0.07211
396	0.3136	-0.4597	0.01312
397	0.2653	-0.4954	0.01835
398	0.258	-0.5069	-0.002132
399	0.2206	-0.6573	-0.001375
400	0.2021	-0.5439	0.001128
401	0.1796	-0.4597	0.01276
402	0.1902	-0.4423	0.009176
403	0.1922	-0.4847	-0.07518
404	0.2097	-0.5086	-0.05435
405	0.1626	-0.3301	0.0348
406	0.1089	-0.4491	0.05573
407	0.2206	-0.4317	0.08849
408	0.2077	-0.6835	0.08014
409	0.1733	-0.6207	0.07126
410	0.1674	-0.5189	0.1531
411	0.1969	-0.6672	0.1133
412	0.1781	-0.7555	0.05762
413	0.1746	-0.5569	0.04445
414	0.05196	-0.424	-0.05711
415	-0.07804	-0.5129	-0.06671
416	0.002912	-0.2944	-0.153
417	0.1778	-0.1099	0.01315
418	0.103	-0.2061	0.0776
419	0.1886	0.1877	0.005453
420	0.3859	-0.3	0.1314
421	0.3406	-0.1519	0.03098
422	0.3089	-0.2452	0.04818
423	0.3414	-0.1582	0.265
424	0.5654	-0.4309	0.04904
425	0.2945	-0.145	0.09934
426	0.4682	-0.4044	0.298
427	0.2565	0.8746	0.2865
428	0.05489	0.5678	-0.1103
429	-0.01981	0.2273	0.1568
430	0.1163	-0.06103	0.421
431	0.3555	-0.1735	0.2144
432	0.1188	0.04241	-0.06383
433	-0.006429	0.3497	-0.01252
434	0.2429	0.1491	0.139
435	0.2866	0.2959	0.1424
436	0.4944	0.7818	0.0141
437	0.09697	0.3085	-0.1043
438	0.3845	0.5934	-0.1458
439	0.4634	0.1516	-0.02484
440	0.37	0.02146	-0.01259
441	0.3038	-0.3391	0.276
442	0.4574	0.07627	-0.03338
443	0.4803	0.4879	0.01566
444	0.3694	0.5948	-0.1651
445	0.3551	0.1943	-0.1109
446	-0.02684	0.47	-0.2845
447	0.2372	0.2577	-0.1481
448	0.3947	-0.1755	-0.00442
449	0.808	0.3846	-0.3655
450	0.4444	-0.2853	-0.5903
451	0.3876	0.1514	-0.5563
452	-0.03057	0.5547	-0.172
453	0.1236	0.1988	-0.4266
454	-0.1454	-0.1283	-0.2522
455	-0.1067	-0.1983	0.1421
456	0.2361	0.1305	0.2606
457	0.5035	0.5066	-0.005085
458	0.1754	0.4736	-0.2068
459	0.2676	0.1754	-0.2248
460	0.2737	0.2686	-0.2272
461	0.3517	0.2637	-0.03031
462	0.2295	0.1768	-0.03112
463	0.1002	-0.1867	0.1856
464	0.2247	0.1461	0.1904
465	0.1074	0.1651	-0.4691
466	-0.05348	-0.8687	-0.1511
467	0.429	0.2951	-0.01585
468	0.5431	-0.3196	-0.2335
469	0.5125	0.5882	0.1197
470	0.3994	0.3516	0.1104
471	0.46	-0.1617	0.2476
472	0.7149	-0.08524	-0.1856
473	0.2903	-0.3628	-0.2592
474	0.02068	-0.05648	-0.4044
475	-0.1963	-0.2204	-0.2528
476	0.1285	0.02202	0.1678
477	0.3421	-0.02009	0.2414
478	0.09324	0.1242	0.02003
479	-0.1339	-0.4824	0.05563
480	0.04969	-0.501	0.05365
481	-0.1275	-0.2706	-0.04833
482	0.2419	0.1714	0.1174
483	0.2018	0.4089	0.04905
484	0.1744	-0.271	-0.02795
485	0.3373	-0.3215	0.06826
486	0.1792	0.3269	0.2326
487	0.0723	0.184	0.2533
488	-0.2149	0.5912	0.1773
489	0.431	-0.115	0.2211
490	0.5259	-0.4474	0.1981
491	0.55	-0.6148	0.2567
492	0.3655	0.2327	0.1209
493	0.05296	0.4781	-0.2482
494	-0.1695	0.442	-0.4255
495	0.1474	0.1883	-0.01953
496	0.06937	-0.2838	-0.01795
497	-0.01573	-0.7265	-0.1949
498	0.19	-0.879	-0.132
499	-0.1435	-0.4474	-0.1705
500	0.05375	-0.3055	-0.09901
501	-0.2135	-0.641	-0.1332
502	0.06836	-0.5008	-0.19
503	-0.3193	-0.1191	-0.3875
504	-0.2225	-0.2184	-0.4246
505	0.01132	-0.1038	0.02599
506	0.812	-0.9049	0.3937
507	0.4145	-0.43	-0.07796
508	0.03311	0.1699	-0.2022
509	0.258	-0.2615	-0.03854
510	0.4622	0.4198	0.1436
511	0.2254	0.2935	-0.06434
512	0.02129	0.01543	-0.09533
513	0.1762	-0.4744	-0.1402
514	0.1202	-0.5961	0.09304
515	0.08895	-0.1066	0.3584
516	0.1288	0.2068	0.5512
517	0.1105	-0.01536	0.5317
518	0.6181	0.02128	1.006
519	0.6268	0.2793	1.062
520	0.8721	-0.05812	0.4276
521	0.5418	-0.2691	0.4685
522	0.6703	0.08013	-0.1746
523	0.2051	-0.5349	-0.0557
524	0.3634	-0.1571	0.4131
525	0.2605	-0.6312	0.1331
526	0.3344	0.148	0.06851
527	0.4441	-0.1599	-0.03484
528	0.2249	-0.1421	-0.1351
529	0.2252	0.1182	-0.318
530	0.06027	0.1532	-0.3617
531	0.06479	-0.01903	0.07078
532	0.1067	0.09384	0.1981
533	0.2042	-0.08842	-0.06216
534	0.3497	-0.2437	0.1026
535	0.1771	0.05061	0.09767
536	0.1076	-0.252	0.1247
537	-0.05683	-0.4893	0.07013
538	0.106	0.4034	-0.0346
539	0.08975	0.2668	-0.2771
540	-0.1605	0.3455	-0.5613
541	-0.2216	1.045	-0.4574
542	0.003849	0.4947	-0.4296
543	-0.09524	0.6387	-0.5565
544	-0.07736	0.182	-0.4489
545	-0.08058	0.05752	-0.4295
546	0.06616	0.001879	-0.1046
547	0.09832	-0.2202	-0.07507
548	0.1102	0.3357	-0.1294
549	0.1053	-0.2499	-0.1594
550	0.2448	-0.7327	-0.1705
551	0.2585	-0.5217	-0.2974
552	0.2451	-0.5429	-0.2286
553	0.0573	-0.5818	-0.2798
554	-0.1378	-0.5474	-0.5369
555	-0.1406	-0.3188	-0.3338
556	-0.02538	0.4046	0.002095
557	-0.1165	0.1125	-0.1466
558	0.02033	-0.458	-0.2226
559	0.03585	-0.8448	-0.07659
560	0.03755	-0.7085	-0.08729
561	0.003388	-0.4648	-0.1378
562	0.04434	-0.3102	-0.1579
563	0.02767	-0.3638	-0.1739
564	0.01497	-0.1695	-0.2385
565	0.08834	-0.1901	-0.09209
566	0.2674	-0.1929	-0.08747
567	0.2165	0.06636	-0.05711
568	0.1288	0.1404	-0.1242
569	0.113	0.01398	-0.1429
570	0.1297	0.1831	-0.06202
571	0.01676	0.5462	-0.286
572	0.02534	-0.1709	-0.3515
573	-0.1311	-0.1184	-0.4654
574	-0.1327	0.1457	-0.4433
575	-0.1883	-0.2431	-0.5693
576	-0.08736	-0.3738	-0.5008
577	-0.07913	-0.3814	-0.4266
578	-0.08545	-0.3115	-0.4093
579	-0.07305	-0.1164	-0.3937
580	-0.04278	-0.006343	-0.4344
581	-0.05183	-0.02164	-0.439
582	-0.1235	-0.1672	-0.5194
583	-0.1038	-0.2318	-0.5054
584	0.004125	-0.3883	-0.4695
585	0.02085	-0.398	-0.4382
586	-0.002034	-0.5834	-0.3514
587	0.02021	-0.3492	-0.3326
588	-0.008337	-0.3213	-0.3082
589	0.05454	-0.5134	-0.364
590	-0.03413	-0.2783	-0.2785
591	-0.06597	-0.1462	-0.2546
592	0.1042	-0.1547	-0.1697
593	0.1748	-0.1582	-0.2366
594	0.2251	-0.2048	-0.1848
595	0.033	0.04402	-0.1107
596	0.08881	0.1155	-0.043
597	0.4355	0.2077	-0.04281
598	0.2347	3.991E-4	-0.3665
599	0.09574	-0.2428	-0.4061
600	-0.2578	-0.683	-0.4061
601	-0.2221	-0.3205	-0.3035
602	-0.1431	-0.8645	-0.2124
603	-0.0752	-0.4828	-0.3638
604	-0.1027	-0.495	-0.3175
605	0.04237	-0.6	-0.3407
606	-0.0416	-0.7926	-0.2151
607	0.09649	-0.07727	-0.2759
608	0.1493	0.08363	-0.146
609	0.3663	0.2388	0.08014
610	0.3139	0.1191	0.02489
611	0.3623	0.7439	-0.1198
612	0.6356	0.3407	0.02058
613	0.5517	0.02456	-0.1428
614	0.5838	0.2137	-0.1884
615	0.2789	0.04863	-0.3925
616	0.3469	0.1403	-0.2641
617	0.2209	-0.2723	-0.2528
618	0.4171	-0.1776	0.1926
619	0.1121	-0.03544	0.3989
620	0.303	-0.03805	0.3727
621	0.2638	-0.489	0.183
622	0.1958	-0.403	0.004222
623	0.191	-0.6426	-0.1906
624	-0.02249	-0.1983	-0.4488
625	-0.4741	0.0649	-0.3083
626	0.001778	-0.1446	-0.5919
627	-0.0558	-0.2297	-0.4596
628	0.4402	0.6844	-0.862
629	0.0975	-0.1555	-0.3972
630	0.4179	0.4133	-0.1915
631	0.5001	0.3498	-0.4988
632	0.4607	0.3874	-0.5033
633	0.2251	-0.4659	-0.5924
634	0.2133	0.02568	-0.2857
635	0.1655	-0.216	-0.5947
636	-0.1047	-0.2604	-0.2345
637	-0.06492	-0.06299	-0.06003
638	0.104	0.2597	0.02405
639	0.1279	0.6882	0.2669
640	0.1022	-0.5412	0.2047
641	0.3603	0.1473	0.3137
642	0.4032	0.6288	0.4257
643	0.2984	0.07581	0.1905
644	0.1887	-0.525	-0.2141
645	-0.189	0.02813	-0.3407
646	-0.04015	0.4084	-0.1015
647	-0.04892	-0.05908	-0.008698
648	-0.1968	0.05346	-0.1892
649	-0.1293	0.3389	-0.2639
650	-0.06041	0.4698	-0.4557
651	-0.05056	0.4314	-0.4605
652	-0.1231	0.6284	-0.5426
653	-0.09027	0.7154	-0.5344
654	-0.09836	0.5448	-0.4357
655	-0.06706	0.4046	-0.3507
656	-0.1154	0.3828	-0.3121
657	-0.1716	0.148	-0.3355
658	-0.1368	0.3295	-0.3665
659	-0.1492	0.2924	-0.1981
660	-0.06102	0.5161	-0.1051
661	-0.03135	0.3902	-0.0943
662	-0.1722	0.5617	-0.2866
663	0.001101	0.3535	-0.2575
664	0.1672	0.1162	-0.04561
665	0.01376	0.1561	-0.0486
666	0.1576	0.5797	-0.01898
667	-0.03292	0.00441	0.2152
668	0.5251	-0.1506	0.2493
669	0.6667	-1.085	0.3833
670	0.5395	-0.4315	-0.1629
671	0.5401	0.02033	0.04902
672	0.3984	0.3761	-0.1473
673	0.174	0.5163	-0.3856
674	0.1094	0.2366	-0.5119
675	0.2577	-0.1112	-0.6212
676	0.06218	0.29	-0.7241
677	0.03279	0.153	-0.7527
678	-0.02435	-0.0914	-0.6407
679	-0.2595	0.364	-0.726
680	-0.1018	-0.03401	-0.453
681	-0.0524	0.2374	-0.5687
682	-0.08854	0.1234	-0.5641
683	-0.01035	-0.493	-0.6954
684	0.1779	-0.03238	-0.5427
685	-0.1192	-0.03739	-0.1263
686	0.2542	-0.4417	0.00466
687	-0.02782	-0.7997	-0.1252
688	-0.112	-0.5391	-0.1091
689	0.4987	-0.2881	0.2214
690	0.4719	0.1416	0.04808
691	0.1904	-0.2763	-0.2705
692	0.461	-0.873	-0.1743
693	0.3667	-0.3189	-0.04009
694	0.3875	-0.1611	0.1559
695	0.5234	0.3883	0.03715
696	0.568	0.07375	-0.3994
697	0.3936	0.1826	-0.174
698	0.3439	0.7025	-0.01279
699	-0.1177	0.5376	-0.3654
700	-0.03321	-0.2488	-0.1943
701	0.01977	-0.6533	-0.417
702	-0.2359	0.1293	-0.1892
703	-0.1758	-0.4782	-0.1441
704	-0.1217	-0.05296	-0.1362
705	0.3319	-0.1637	-0.03361
706	-0.00382	0.2099	-0.2976
707	-0.03054	0.002933	-0.3381
708	0.002909	0.2128	0.01172
709	0.07394	0.1925	-0.08465
710	0.05755	0.218	-0.1501
711	0.3819	0.4413	-0.422
712	0.4424	0.161	-0.0721
713	0.3068	-0.2767	-0.1531
714	0.4813	0.3654	0.3017
715	0.2614	0.2368	0.3207
716	0.3292	0.4294	-0.1213
717	0.3598	0.648	0.1387
718	0.1958	0.2893	0.1011
719	-0.004899	0.6223	-0.2506
720	0.04629	0.5824	-0.3449
721	-0.22	-0.3895	-0.4817
722	-0.321	-0.6129	-0.2073
723	-0.03265	-0.3847	-0.1421
724	0.1528	-0.1549	-0.1231
725	-0.2452	-0.7681	-0.4449
726	-0.189	-0.5853	-0.3605
727	-0.1637	-0.3004	-0.1836
728	-0.1669	0.2734	-0.1285
729	-0.04589	0.3076	0.1183
730	0.2239	-0.242	0.1543
731	0.06152	-0.08889	0.07556
732	0.1778	-0.7425	0.2782
733	0.1754	-0.3009	0.2177
734	0.3175	0.1398	0.1793
735	0.4941	-0.2501	0.532
736	0.6245	0.07029	0.4397
737	0.1601	0.5509	0.2364
738	0.4888	-0.4118	0.5099
739	0.5123	-0.651	0.1444
740	0.5616	-0.2596	0.08988
741	0.5969	0.2382	0.2645
742	0.3795	-0.0314	0.005202
743	0.4577	0.4223	0.2347
744	0.5087	0.3347	-0.2067
745	0.2409	0.3321	-0.2279
746	0.1549	0.2311	-0.5468
747	-0.02689	0.4982	-0.4784
748	0.006347	0.4981	0.1073
749	0.1525	-0.01037	-0.1048
750	0.08973	0.4719	-0.3604
751	0.2234	-0.484	-0.2041
752	0.07231	0.4084	-0.8692
753	-0.08932	-0.01601	-1.071
754	0.4622	0.3709	0.377
755	0.7566	0.4519	0.5965
756	0.7213	0.4918	0.2504
757	0.3892	0.601	0.3769
758	0.6673	-0.03418	0.269
759	0.3174	-0.3099	-0.1831
760	0.5286	0.163	0.0548
761	0.09843	0.1803	-0.1081
762	0.02887	0.6217	-0.3541
763	-0.1235	0.2848	-0.1495
764	-0.2193	-0.4394	0.1162
